timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-22T11:15:42,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,10.007163047790527,4.5944278438276646e-05,4.59113918888537e-06,42.5,0.0,6.0,0.0001181443919738,0,1.6677398284276327e-05,0.000134821790258,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:15:52,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,20.027899026870728,9.19511169234502e-05,4.591151413340093e-06,42.5,0.0,6.0,0.0002364376627736,0,3.3376702864964805e-05,0.0002698143656386,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:16:02,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,30.03301405906677,0.0001378866083261,4.59116784132845e-06,42.5,0.0,6.0,0.0003545527540975,0,5.005122462908427e-05,0.0004046039787265,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:16:12,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,40.04000782966614,0.0001838304680815,4.591169633723038e-06,42.5,0.0,6.0,0.0004726897941695,0,6.672835310300192e-05,0.0005394181472725,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:16:22,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,50.04834818840027,0.0002297807953532,4.591176405827861e-06,42.5,0.0,6.0,0.0005908430185582,0,8.340827504793804e-05,0.0006742512936062,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:16:32,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,60.054409980773926,0.0002757204601664,4.591177571384754e-06,42.5,0.0,6.0,0.0007089691011442,0,0.0001000840516885,0.0008090531528327,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:16:42,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,70.06018495559692,0.0003216587076128,4.591176969012377e-06,42.5,0.0,6.0,0.0008270917216936,0,0.0001167591313521,0.0009438508530457,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:16:52,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,80.07406306266785,0.00036763446118,4.591180303818793e-06,42.5,0.0,6.0,0.0009453103250927,0,0.0001334482832749,0.0010787586083677,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:17:02,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,90.08463501930235,0.0004135949993768,4.591182495085714e-06,42.5,0.0,6.0,0.0010634898018505,0,0.0001501319150129,0.0012136217168635,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:17:12,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,100.09538698196413,0.0004595562975921,4.5911835844642045e-06,42.5,0.0,6.0,0.0011816713839769,0,0.0001668156715234,0.0013484870555003,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:17:22,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,110.10438799858092,0.0005055090653578,4.591180011502853e-06,42.5,0.0,6.0,0.0012998316928744,0,0.0001834956701596,0.001483327363034,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
2024-01-22T11:17:32,Test,72cc2501-df96-45f4-94b1-e333a60c5f4a,120.11564993858336,0.0005514728047443,4.5911819569414885e-06,42.5,0.0,6.0,0.0014180195151103,0,0.0002001803497473,0.0016181998648577,Italy,ITA,,,,macOS-14.1.1-arm64-arm-64bit,3.12.0,2.3.2,10,Apple M2 Pro,,,12.1097,43.1479,16.0,machine,N,1.0
